name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Daleyza,F,2020,376,816,2012,8875,Spanish|Modern English,en|es,Latin,Daleyza|Daleiza|Daleysa|Daleisa|Delyza,unclear modern spanish-influenced coinage,modern,0.1,"Daleyza is a Spanish and Modern English name with unclear modern spanish-influenced coinage, a recent ornate name shaped by sound and Latino naming style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Gwendolyn,F,2020,377,811,1880,120625,Welsh,en|cy,Latin,Gwendolyn|Gwendolen|Gwen|Wendy|Guendolen|Gwenhwyfar,white ring or blessed bow,classic,0.8,"Gwendolyn is a Welsh name meaning white ring or blessed bow, a Welsh literary name with Arthurian echoes and gentle strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Paislee,F,2020,378,807,1990,8419,Scottish,en|gd,Latin,Paislee|Paisley|Paisleigh|Paislie|Paisly|Paisli,church or patterned cloth,modern,0.3,"Paislee is a Scottish name meaning church or patterned cloth, a Scottish place and textile name with decorative modern flair. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Ariyah,F,2020,379,804,1998,6654,Hebrew|Arabic|Sanskrit,en|he|ar|sa,Latin|Hebrew|Arabic|Devanagari,Ariyah|Aria|Arya|Aaria|Ariya|Aaliyah,lioness or noble,modern,0.4,"Ariyah is a Hebrew, Arabic, and Sanskrit name meaning lioness or noble, a melodic modern spelling blending Aria, Arya, and Aaliyah-like sounds across several traditions. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Veronica,F,2020,380,802,1880,220788,Greek|Latin,en|el|la,Latin|Greek,Veronica|Veronika|Berenice|Véronique|Ronnie|Vera,bringing victory or true image,classic,0.8,"Veronica is a Greek and Latin name meaning bringing victory or true image, a saintly and classical name with layered victory and devotional imagery. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Heidi,F,2020,381,801,1929,145343,Germanic,en|de,Latin,Heidi|Adelaide|Adelheid|Heida|Heidy,noble kind,classic,0.5,"Heidi is a Germanic name meaning noble kind, a German diminutive made literary by the Alpine heroine Heidi. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Anaya,F,2020,382,800,1978,13967,Arabic|Sanskrit|Hebrew,en|ar|sa|he,Latin|Arabic|Devanagari|Hebrew,Anaya|Aniyah|Ania|Aniya,care or protection,modern,0.3,"Anaya is an Arabic, Sanskrit, and Hebrew name meaning care or protection, a multicultural modern name with protective and graceful associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Cataleya,F,2020,383,798,2011,6228,Latin|Spanish,en|la|es,Latin,Cataleya|Cattleya|Catleya|Catalina|Catelya|Katleya,orchid name,modern,0.3,"Cataleya is a Latin and Spanish name meaning orchid name, a botanical name with tropical orchid imagery and Spanish elegance. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kira,F,2020,384,798,1938,37002,Irish|Greek|Russian,en|ga|el|ru,Latin|Greek|Cyrillic,Kira|Kyra|Ciara|Kiera|Kiran,dark-haired or mistress,modern,0.5,"Kira is an Irish, Greek, and Russian name meaning dark-haired or mistress, a sleek multicultural name with Irish color and Greek-Slavic brightness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Avianna,F,2020,385,797,1989,6482,Latin|Hebrew,en|la|he,Latin|Hebrew,Avianna|Aviana|Avia|Avis|Ava,bird or god is my father,modern,0.3,"Avianna is a Latin and Hebrew name meaning bird or god is my father, a modern elaboration with airy bird imagery and soft Anna-like rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Felicity,F,2020,386,796,1935,15168,Latin,en|la,Latin,Felicity|Felicia|Félicité|Felice|Felicitas|Licia,happiness or good fortune,classic,0.8,"Felicity is a Latin name meaning happiness or good fortune, a virtue name with Roman roots and bright optimistic elegance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Aylin,F,2020,387,795,1973,13006,Turkish|Irish,en|tr|ga,Latin,Aylin|Ailin|Ayleen|Eileen|Aylín|Ailín,moon halo or bright,modern,0.4,"Aylin is a Turkish and Irish name meaning moon halo or bright, a multicultural name with moonlit Turkish imagery and Irish echoes. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Miracle,F,2020,388,793,1960,18213,English|Latin,en|la,Latin,Miracle|Mireya|Mira|Mirabella|Marvel|Mireille,wonder or marvel,modern,0.4,"Miracle is an English and Latin name meaning wonder or marvel, a direct word name of gratitude, awe, and spiritual surprise. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Sabrina,F,2020,389,793,1916,138740,Celtic|Latin,en|ga|la,Latin,Sabrina|Sabina|Sabrine|Zabrina|Sabrin|Severn,from the river severn,classic,0.6,"Sabrina is a Celtic and Latin name meaning from the river severn, a river name with Celtic legend and graceful literary associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Lana,F,2020,390,790,1885,53521,Slavic|Hawaiian|English,en|ru,Latin|Cyrillic,Lana|Alana|Svetlana|Lanna|Lani|Lara,light or calm as still waters,modern,0.4,"Lana is a Slavic, Hawaiian, and English name meaning light or calm as still waters, a smooth short name with Slavic, Hawaiian, and English possibilities. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Ophelia,F,2020,391,790,1880,20005,Greek,en|el,Latin|Greek,Ophelia|Ofelia|Ophelie|Ophélie|Phelia,help or advantage,classic,0.8,"Ophelia is a Greek name meaning help or advantage, a Shakespearean Greek name with tragic literary beauty and lyrical depth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Elianna,F,2020,392,786,1978,7963,Hebrew|Latin,en|he|la,Latin|Hebrew,Elianna|Eliana|Elliana|Eliyanna|Eliane|Aliana,my god has answered or sun,modern,0.7,"Elianna is a Hebrew and Latin name meaning my god has answered or sun, a flowing name blending Hebrew devotion with luminous Romance style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Royalty,F,2020,393,782,2001,4711,English|French,en|fr,Latin,Royalty|Royal|Royale|Regina|Reign|Roi,royal status,modern,0.2,"Royalty is an English and French name meaning royal status, a bold title word name centered on prestige, lineage, and aspiration. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Madeleine,F,2020,394,781,1881,42010,Hebrew|Greek|French,en|he|el|fr,Latin|Hebrew|Greek,Madeleine|Madeline|Madelyn|Madilyn|Madelynn|Magdalene,from magdala,classic,0.8,"Madeleine is a Hebrew, Greek, and French name meaning from magdala, a Magdalene-derived name with saintly depth and French literary softness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Esmeralda,F,2020,395,779,1911,47551,Spanish|Greek,en|es|el,Latin|Greek,Esmeralda|Esmeralde|Emerald|Emeraude|Esme|Esmé,emerald,classic,0.6,"Esmeralda is a Spanish and Greek name meaning emerald, a jewel name with vivid green color and romantic Spanish flourish. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Joy,F,2020,396,778,1883,139577,English|Latin,en|la,Latin,Joy|Joie|Joya|Joyce|Joi|Gioia,joy,timeless,0.6,"Joy is an English and Latin name meaning joy, a clear virtue name with spiritual brightness, plainspoken warmth, and centuries of English use. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Kalani,F,2020,397,777,1959,7984,Hawaiian,en,Latin,Kalani|Leilani|Lani|Kailani|Kaylani|Malani,heavenly lei or sky,modern,0.5,"Kalani is a Hawaiian name meaning heavenly lei or sky, a Hawaiian name family rich with flowers, sky, sea, and graceful imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Esme,F,2020,398,775,1913,6124,French|Latin,en|fr|la,Latin,Esme|Esmé|Esmee|Esmeralda|Aimee|Amy,esteemed or loved,modern,0.5,"Esme is a French and Latin name meaning esteemed or loved, a concise French literary name with tender affection and polished style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Jessica,F,2020,399,775,1880,1051458,Hebrew|English,en|he,Latin|Hebrew,Jessica|Jessika|Jessie|Iscah|Yiskah|Jessa,to behold,classic,0.6,"Jessica is a Hebrew and English name meaning to behold, a Shakespearean form drawn from a biblical name and widely loved in modern English. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Leighton,F,2020,400,774,1893,16365,English,en,Latin,Leighton|Layton|Leyton|Leigh|Layten,meadow settlement,modern,0.3,"Leighton is an English name meaning meadow settlement, an English place surname with soft style and pastoral imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Ariah,F,2020,401,771,1991,8727,Italian|Hebrew|Sanskrit,en|it|he|sa,Latin|Hebrew|Devanagari,Ariah|Aria|Arya|Ariya|Aarya|Ari,air melody or noble,modern,0.5,"Ariah is an Italian, Hebrew, and Sanskrit name meaning air melody or noble, a musical and multicultural name with airy sound and noble meanings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Makenna,F,2020,402,771,1982,30358,Scottish|Gaelic,en|gd|ga,Latin,Makenna|Mackenzie|Mckenzie|Mckenna|Kenzie|Kenna,son of coinneach or born of fire,modern,0.4,"Makenna is a Scottish and Gaelic name meaning son of coinneach or born of fire, a Scottish surname family with bright unisex energy and modern nicknames. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Nylah,F,2020,403,770,1992,10102,Arabic|Sanskrit,en|ar|sa,Latin|Arabic|Devanagari,Nylah|Nyla|Naila|Nailah|Nila|Nilah,winner or dark blue,modern,0.4,"Nylah is an Arabic and Sanskrit name meaning winner or dark blue, a smooth multicultural name with victorious and color-rich meanings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Viviana,F,2020,404,763,1908,23089,Latin|French,en|la|fr,Latin,Viviana|Vivian|Vivienne|Vivien|Vivianne|Vivi,alive,classic,0.7,"Viviana is a Latin and French name meaning alive, a lively vintage name with Arthurian and French elegance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Camryn,F,2020,405,762,1974,31713,Scottish|Gaelic,en|gd|ga,Latin,Camryn|Cameron|Kameron|Kamryn|Camron|Camden,crooked nose,modern,0.4,"Camryn is a Scottish and Gaelic name meaning crooked nose, a Scottish surname-name with a crisp unisex sound and clan-like familiarity. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Cassidy,F,2020,406,762,1968,61152,Irish|Gaelic,en|ga,Latin,Cassidy|Cassady|Cassadee|Cassidi|Caiside|Cassie,curly-haired,modern,0.4,"Cassidy is an Irish and Gaelic name meaning curly-haired, an Irish surname-name with lively rhythm and friendly modern appeal. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Dream,F,2020,407,762,1970,3656,English,en,Latin,Dream|Dreama|Drema|Reverie|Rêve|Dreamer,dream or vision,modern,0.2,"Dream is an English name meaning dream or vision, an aspirational word name with imagination and soft surreal imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Luciana,F,2020,408,762,1897,11777,Latin,en|la,Latin,Luciana|Lucia|Lucy|Lucille|Lucie|Lucía,light,timeless,0.8,"Luciana is a Latin name meaning light, bright and graceful with saintly associations and a clear luminous image. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Maisie,F,2020,409,760,1890,7606,Greek|Persian,en|el|fa,Latin|Greek,Maisie|Margaret|Maggie|Margot|Megan|Marjorie,pearl,classic,0.9,"Maisie is a Greek and Persian name meaning pearl, a saintly and royal name family with jewel imagery and deep literary history. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Stevie,F,2020,410,760,1919,23421,Greek,en|el,Latin|Greek,Stevie|Stephanie|Stephenie|Stefani|Stefania|Steve,crown or wreath,modern,0.5,"Stevie is a Greek name meaning crown or wreath, a nickname-style Stephen form with musical cool and saintly Greek roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kate,F,2020,411,759,1880,82830,Greek,en|el,Latin|Greek,Kate|Katherine|Catherine|Katie|Kaitlyn|Catalina,pure,classic,0.9,"Kate is a Greek name meaning pure, a saintly royal name family with many polished English and Romance forms. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Lyric,F,2020,412,756,1928,21676,Greek|English,en|el,Latin|Greek,Lyric|Lyrica|Lirika|Lyra|Lyrik|Lyrics,lyre song,modern,0.4,"Lyric is a Greek and English name meaning lyre song, a music word name with poetic sound and artistic sensibility. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Daniella,F,2020,413,751,1951,30460,Hebrew,en|he,Latin|Hebrew,Daniella|Daniel|Danielle|Daniela|Danna|Dániel,god is my judge,timeless,0.9,"Daniella is a Hebrew name meaning god is my judge, a scriptural name with courtly poise and broad Jewish, Christian, and global use. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Alicia,F,2020,414,744,1881,227842,Germanic|French,en|de|fr,Latin,Alicia|Alice|Alyssa|Alison|Allison|Allie,noble kind,classic,0.8,"Alicia is a Germanic and French name meaning noble kind, a medieval noble name made literary by Alice in Wonderland and many variants. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Daphne,F,2020,415,744,1886,37365,Greek,en|el,Latin|Greek,Daphne|Dafne|Daphné|Dafina|Laurel|Daphna,laurel tree,timeless,0.7,"Daphne is a Greek name meaning laurel tree, a Greek mythological name of transformation and laurel symbolism. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Frances,F,2020,416,736,1880,596544,Latin|Germanic,en|la|de,Latin,Frances|Francis|Francesco|Francisco|François|Frank,frenchman or free one,classic,0.8,"Frances is a Latin and Germanic name meaning frenchman or free one, a saintly name of humility and freedom with broad European reach. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Charli,F,2020,417,735,1975,8320,Germanic|English,en|de,Latin,Charli|Charlee|Charlie|Charleigh|Charley|Charlotte,free person,modern,0.4,"Charli is a Germanic and English name meaning free person, a playful feminine spelling in the Charles family with friendly vintage energy and modern informality. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Raven,F,2020,418,735,1921,43990,English,en,Latin,Raven|Ravyn|Ravina|Ravenna|Corbin|Branwen,raven bird,modern,0.4,"Raven is an English name meaning raven bird, a dark bird name with mythic intelligence and gothic natural imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Paris,F,2020,419,733,1881,39454,Greek|Persian,en|el|fa,Latin|Greek,Paris|Parisa|Parys|Parris|Paride,possibly wager or fairy-like,classic,0.6,"Paris is a Greek and Persian name meaning possibly wager or fairy-like, a mythological and place name with cosmopolitan romance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Nayeli,F,2020,420,721,1977,19828,Zapotec|Siouan,en|es,Latin,Nayeli|Nayely|Nayelie|Naieli|Nayelli,i love you,modern,0.4,"Nayeli is a Zapotec and Siouan name meaning i love you, a Zapotec-origin name with a tender meaning and modern Spanish-language usage. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Serena,F,2020,421,721,1880,43116,Latin|English,en|la,Latin,Serena|Serenity|Serene|Seren|Serenella,peaceful calm,modern,0.4,"Serena is a Latin and English name meaning peaceful calm, a virtue name with tranquil imagery and soothing contemporary appeal. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Heaven,F,2020,422,720,1971,27591,English,en,Latin,Heaven|Nevaeh|Haven|Heavenly|Heavyn|Ciel,sky or paradise,modern,0.3,"Heaven is an English name meaning sky or paradise, a spiritual word name with celestial paradise imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Bianca,F,2020,423,719,1905,74349,Italian|French,en|it|fr,Latin,Bianca|Blanca|Blanche|Biancha|Bianka|Blanchette,white,classic,0.6,"Bianca is an Italian and French name meaning white, a color name with Shakespearean and Italian elegance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Helen,F,2020,424,718,1880,1023646,Greek,en|el,Latin|Greek,Helen|Elena|Helena|Elaina|Alaina|Alayna,torch or shining light,classic,0.8,"Helen is a Greek name meaning torch or shining light, a Helen-family name with classical beauty and queenly European forms. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Hattie,F,2020,425,717,1880,101680,Germanic|English,en|de,Latin,Hattie|Harriet|Henrietta|Hettie|Hatta|Etta,home ruler,classic,0.6,"Hattie is a Germanic and English name meaning home ruler, a vintage diminutive of Harriet with cozy strength and Germanic roots. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Averie,F,2020,426,715,1985,11014,Germanic|English,en|de,Latin,Averie|Avery|Averi|Averill|Alfred|Alberich,elf ruler,modern,0.4,"Averie is a Germanic and English name meaning elf ruler, a surname form with fairy-tale Germanic roots and polished unisex style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Mabel,F,2020,427,712,1880,136785,Latin|English,en|la,Latin,Mabel|Amabel|Mabelle|Maybelle|Mabli|Mab,lovable,classic,0.6,"Mabel is a Latin and English name meaning lovable, a medieval sweetness-name with warm vintage revival charm. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Selah,F,2020,428,710,1962,10008,Hebrew,en|he,Latin|Hebrew,Selah|Sela|Sélah|Selaiah|Selahh|Sala,pause or lift up,modern,0.6,"Selah is a Hebrew name meaning pause or lift up, a biblical musical term name with meditative spiritual resonance. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Allie,F,2020,429,706,1880,53197,Germanic|French,en|de|fr,Latin,Allie|Alice|Alicia|Alyssa|Alison|Allison,noble kind,classic,0.8,"Allie is a Germanic and French name meaning noble kind, a medieval noble name made literary by Alice in Wonderland and many variants. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Marlee,F,2020,430,705,1915,14674,English,en,Latin,Marlee|Marley|Marlie|Marleigh|Marlowe|Marly,boundary wood or pleasant meadow,modern,0.3,"Marlee is an English name meaning boundary wood or pleasant meadow, an English place-surname name with musical pop-cultural warmth and relaxed unisex charm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kinley,F,2020,431,703,1917,17664,English,en,Latin,Kinley|Kinsley|Kensley|Kingsley|Kinslee|Kinsleigh,king's meadow,modern,0.2,"Kinley is an English name meaning king's meadow, a surname-place name with royal imagery and fashionable -ley endings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Regina,F,2020,432,703,1880,180516,Latin,en|la,Latin,Regina|Reina|Reine|Raina|Régine|Gina,queen,classic,0.7,"Regina is a Latin name meaning queen, a regal Latin name with Marian and royal associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Carmen,F,2020,433,700,1881,155736,Hebrew|Latin|Spanish,en|he|la|es,Latin|Hebrew,Carmen|Carmel|Carmela|Carmine|Carmina|Carmella,garden or song,classic,0.7,"Carmen is a Hebrew, Latin, and Spanish name meaning garden or song, a name blending Mount Carmel, song, and Spanish operatic drama. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jennifer,F,2020,434,699,1916,1473567,Welsh|Celtic,en|cy|ga,Latin,Jennifer|Guinevere|Gwenhwyfar|Jenifer|Jenna|Jenny,white phantom or fair one,classic,0.7,"Jennifer is a Welsh and Celtic name meaning white phantom or fair one, a Cornish form of Guinevere with Arthurian roots and modern familiarity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jordan,F,2020,435,697,1880,515701,Hebrew,en|he,Latin|Hebrew,Jordan|Jordyn|Jorden|Jourdain|Yarden|Giordano,to flow down,timeless,0.8,"Jordan is a Hebrew name meaning to flow down, a biblical river and place name with spiritual imagery and strong unisex breadth. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Alison,F,2020,436,696,1905,114124,Germanic|French,en|de|fr,Latin,Alison|Alice|Alicia|Alyssa|Allison|Allie,noble kind,classic,0.8,"Alison is a Germanic and French name meaning noble kind, a medieval noble name made literary by Alice in Wonderland and many variants. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Stephanie,F,2020,437,696,1891,744611,Greek,en|el,Latin|Greek,Stephanie|Stefanie|Stefania|Estefanía|Stephania|Stevie,crown or wreath,classic,0.7,"Stephanie is a Greek name meaning crown or wreath, a feminine Stephen form with saintly roots and polished international style. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Maren,F,2020,438,695,1916,9971,Hebrew|Latin,en|he|la,Latin|Hebrew,Maren|Maria|Mary|Miriam|Mariam|María,beloved or bitter,timeless,0.9,"Maren is a Hebrew and Latin name meaning beloved or bitter, one of the most enduring biblical name families in Christian and Jewish traditions. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Kayleigh,F,2020,439,694,1984,31981,English|Irish,en|ga,Latin,Kayleigh|Kaylee|Kailey|Kailee|Kaleigh|Kaylie,slender or modern kay plus lee,modern,0.2,"Kayleigh is an English and Irish name meaning slender or modern kay plus lee, a cheerful modern name shaped by Irish sounds and English-language spelling variety. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Angel,F,2020,440,690,1888,338457,Greek|Latin,en|el|la,Latin|Greek,Angel|Ángel|Angelo|Angela|Angelina|Angelica,messenger,timeless,0.8,"Angel is a Greek and Latin name meaning messenger, a spiritual name family tied to divine messengers and gentle celestial imagery. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Annalise,F,2020,441,690,1965,13403,Hebrew,en|he,Latin|Hebrew,Annalise|Hannah|Anna|Annie|Ana|Annabelle,grace or favor,timeless,0.9,"Annalise is a Hebrew name meaning grace or favor, a biblical name family with gentle devotion and broad global use. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Jacqueline,F,2020,442,690,1891,424530,Hebrew|French,en|he|fr,Latin|Hebrew,Jacqueline|Jaclyn|Jaqueline|Jacquetta|Jackie|Jacoba,supplanter,classic,0.7,"Jacqueline is a Hebrew and French name meaning supplanter, a French feminine Jacob form with elegant mid-century and historical associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Braelynn,F,2020,443,686,1989,7652,English|Welsh,en|cy,Latin,Braelynn|Braelyn|Braylyn|Braelinn|Braelin|Braylynn,modern compound of brae and lynn,modern,0.1,"Braelynn is an English and Welsh name meaning modern compound of brae and lynn, a recent compound name combining hill-like brae sounds with the flowing lynn ending. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Emory,F,2020,444,686,1880,24311,Germanic|English,en|de,Latin,Emory|Emerson|Emersyn|Emery|Emmerich|Emrys,brave power or son of emery,modern,0.4,"Emory is a Germanic and English name meaning brave power or son of emery, a surname-name family with literary associations and strong Germanic elements. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Rosemary,F,2020,445,685,1882,158475,Latin|English,en|la,Latin,Rosemary|Rose|Rosalie|Rosie|Rosa|Rosalind,rose flower,classic,0.7,"Rosemary is a Latin and English name meaning rose flower, a floral name family carrying beauty, devotion, and vintage romance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Scarlet,F,2020,446,682,1939,14393,English|Persian,en|fa,Latin,Scarlet|Scarlett|Scarlette|Scarletta|Scarlata,red cloth,modern,0.5,"Scarlet is an English and Persian name meaning red cloth, a vivid color and literary name with dramatic red imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Amanda,F,2020,447,681,1880,789433,Latin,en|la,Latin,Amanda|Amandine|Amata|Mandy|Amande|Amandla,lovable or worthy of love,classic,0.6,"Amanda is a Latin name meaning lovable or worthy of love, a literary Latin virtue-like name with affectionate meaning. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Danielle,F,2020,448,678,1937,370484,Hebrew,en|he,Latin|Hebrew,Danielle|Daniel|Daniela|Daniella|Danna|Dániel,god is my judge,timeless,0.9,"Danielle is a Hebrew name meaning god is my judge, a scriptural name with courtly poise and broad Jewish, Christian, and global use. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Emelia,F,2020,449,678,1880,11169,Latin|Germanic,en|la|de,Latin,Emelia|Emilia|Amelia|Émilie|Emilie|Emely,rival or eager work,classic,0.6,"Emelia is a Latin and Germanic name meaning rival or eager work, a spelling between Emilia and Amelia, refined by Roman roots and soft international style. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Ryan,F,2020,450,678,1906,968669,Irish|Celtic,en|ga,Latin,Ryan|Rian|Rhian|Ryann|Ryen|Rían,little king,classic,0.5,"Ryan is an Irish and Celtic name meaning little king, an Irish surname-name with compact strength and a friendly contemporary feel. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Carolina,F,2020,451,676,1880,44576,Germanic|French,en|de|fr,Latin,Carolina|Charlotte|Caroline|Carlotta|Charlotta|Lottie,free woman,classic,0.9,"Carolina is a Germanic and French name meaning free woman, a royal feminine Charles form with elegant European polish. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Astrid,F,2020,452,675,1892,10229,Norse,en|no,Latin,Astrid|Ástríðr|Astri|Asta|Estrid|Astrith,divinely beautiful,classic,0.7,"Astrid is a Norse name meaning divinely beautiful, a Scandinavian royal name with divine beauty and northern clarity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kensley,F,2020,453,675,1987,7047,English,en,Latin,Kensley|Kinsley|Kinley|Kingsley|Kinslee|Kinsleigh,king's meadow,modern,0.2,"Kensley is an English name meaning king's meadow, a surname-place name with royal imagery and fashionable -ley endings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Shiloh,F,2020,454,675,1969,15148,Hebrew,en|he,Latin|Hebrew,Shiloh|Shilo|Shiloah|Shyla|Siloam|Shyloh,tranquil or place of peace,modern,0.7,"Shiloh is a Hebrew name meaning tranquil or place of peace, a biblical place name with calm spiritual imagery and soft modern sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Maci,F,2020,455,673,1973,19113,French|English,en|fr,Latin,Maci|Macy|Macey|Macie|Macee|Massy,from massy or weapon,modern,0.3,"Maci is a French and English name meaning from massy or weapon, a surname-style name with bright spelling variants and gentle sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Francesca,F,2020,456,671,1895,30976,Latin|Italian|French,en|la|it|fr,Latin,Francesca|Frances|Francisca|Françoise|Franca|Fanny,frenchwoman or free one,classic,0.7,"Francesca is a Latin, Italian, and French name meaning frenchwoman or free one, an Italian feminine form of Francis with saintly, literary, and elegant Renaissance associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
