name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Pablo,M,2020,383,790,1880,46452,Latin,en|la,Latin,Pablo|Paul|Paulo|Paolo|Pavel|Paulus,small or humble,timeless,0.9,"Pablo is a Latin name meaning small or humble, an apostolic Roman name with theological, artistic, and global importance. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Devin,M,2020,384,789,1947,169897,Irish|English,en|ga,Latin,Devin|Devon|Devyn|Devan|Davin|Devlin,poet or from devon,modern,0.3,"Devin is an Irish and English name meaning poet or from devon, a Celtic and place-name blend with soft contemporary appeal. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Jeffrey,M,2020,385,788,1885,979953,Germanic|French,en|de|fr,Latin,Jeffrey|Geoffrey|Jeffery|Godfrey|Jeff|Geoff,pledge of peace,classic,0.7,"Jeffrey is a Germanic and French name meaning pledge of peace, a medieval Norman name with courteous meaning and familiar English warmth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Otto,M,2020,386,787,1880,34267,Germanic,en|de,Latin,Otto|Odo|Otis|Otho|Ottone|Ota,wealth or fortune,classic,0.7,"Otto is a Germanic name meaning wealth or fortune, a compact Germanic royal name with vintage charm and strong symmetry. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kamari,M,2020,387,786,1978,12684,Swahili|Arabic,en|sw|ar,Latin|Arabic,Kamari|Kamaria|Kamariah|Kamar|Qamar|Kamarii,moon or moonlight,modern,0.4,"Kamari is a Swahili and Arabic name meaning moon or moonlight, a luminous multicultural name with African and Arabic lunar imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Ronin,M,2020,388,786,1998,7072,Japanese|Irish,en|ja|ga,Latin|CJK,Ronin|Rōnin|Ronon|Ronan|Ronen,masterless samurai or little seal,modern,0.4,"Ronin is a Japanese and Irish name meaning masterless samurai or little seal, a modern cross-cultural name with warrior independence and sleek sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Johnny,M,2020,389,784,1880,317963,Hebrew|English,en|he,Latin|Hebrew,Johnny|Jack|John|Johan|Jean|Juan,god is gracious,timeless,0.9,"Johnny is a Hebrew and English name meaning god is gracious, a compact English form of John with folk-tale charm and deep biblical roots. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Clark,M,2020,390,783,1880,47303,English|Latin,en|la,Latin,Clark|Clarke|Clerc|Clerk|Clarence|Claes,clerk or scholar,classic,0.5,"Clark is an English and Latin name meaning clerk or scholar, an occupational surname name suggesting learning, record-keeping, and crisp restraint. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Ari,M,2020,391,782,1958,20543,Hebrew|Greek|Sanskrit,en|he|el|sa,Latin|Hebrew|Greek|Devanagari,Ari|Ariel|Arielle|Ariella|Aria|Arya,lion or noble melody,modern,0.6,"Ari is a Hebrew, Greek, and Sanskrit name meaning lion or noble melody, a short multicultural name with lion imagery, music, and spiritual lightness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Marco,M,2020,392,782,1910,72665,Latin|Roman,en|la,Latin,Marco|Marcus|Mark|Marcos|Marc|Marek,dedicated to mars,classic,0.8,"Marco is a Latin and Roman name meaning dedicated to mars, a Roman name family linked to war-god imagery, saints, and emperors. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Edgar,M,2020,393,776,1880,154342,Old English,en,Latin,Edgar|Eadgar|Edgard|Edgardo|Edzard|Ed,wealthy spear,classic,0.8,"Edgar is an Old English name meaning wealthy spear, an Anglo-Saxon royal name with literary depth through Edgar Allan Poe. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Bowen,M,2020,394,772,1913,8322,Welsh,en|cy,Latin,Bowen|Bowie|Bowan|Bowyn|Owain|Owen,son of owen,modern,0.4,"Bowen is a Welsh name meaning son of owen, a Welsh surname-name connected to noble youth and flowing Celtic sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Jaiden,M,2020,395,768,1991,38395,English|Hebrew,en|he,Latin|Hebrew,Jaiden|Jayden|Jaden|Jadon|Jaydon|Jaidyn,modern coinage possibly thankful,modern,0.2,"Jaiden is an English and Hebrew name with modern coinage possibly thankful, a modern name sometimes linked to biblical Jadon and shaped by rhythmic sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Grady,M,2020,396,767,1887,49107,Irish|Gaelic,en|ga,Latin,Grady|OGrady|Grádaigh|Gradey|Graden|Gray,noble or illustrious,classic,0.5,"Grady is an Irish and Gaelic name meaning noble or illustrious, an Irish surname name with warm vintage charm and a sturdy genial rhythm. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Zayne,M,2020,397,767,1982,9266,Arabic|Hebrew,en|ar|he,Latin|Arabic|Hebrew,Zayne|Zane|Zain|Zayn|Zan,beauty or god is gracious,modern,0.4,"Zayne is an Arabic and Hebrew name meaning beauty or god is gracious, a sleek cross-cultural name with Arabic elegance and possible John-family links. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Sullivan,M,2020,398,763,1884,11839,Irish|Gaelic,en|ga,Latin,Sullivan|Suilleabhán|Sullavan|Sully|Sullivane|O’Sullivan,dark-eyed,classic,0.5,"Sullivan is an Irish and Gaelic name meaning dark-eyed, an Irish surname-name with genial literary and clan associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Jayceon,M,2020,399,761,2005,10960,Greek,en|el,Latin|Greek,Jayceon|Jason|Jayson|Iason|Jace|Jasen,healer,timeless,0.7,"Jayceon is a Greek name meaning healer, a mythological Greek name carried by the Argonauts and refreshed in modern forms. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Sterling,M,2020,400,754,1880,35935,English|Scottish,en|gd,Latin,Sterling|Stirling|Sterlin|Sterlyn|Sterlinge|Stellan,little star or excellent,classic,0.5,"Sterling is an English and Scottish name meaning little star or excellent, a surname and value word name with polished metallic brightness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Andy,M,2020,401,748,1880,92140,Greek|English,en|el,Latin|Greek,Andy|Andrew|Andreas|André|Andrés|Andrei,manly or brave,classic,0.6,"Andy is a Greek and English name meaning manly or brave, a friendly short form of Andrew with apostolic roots and relaxed mid-century warmth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Conor,M,2020,402,741,1961,25155,Irish|Celtic,en|ga,Latin,Conor|Connor|Conner|Conchobhar|Conchúr|Konnor,lover of hounds,classic,0.6,"Conor is an Irish and Celtic name meaning lover of hounds, an Irish heroic name with mythic kingship and loyal animal imagery. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Raiden,M,2020,403,739,1993,9010,Japanese,en|ja,Latin|CJK,Raiden|Raijin|Rayden|Raidon|Rai,thunder and lightning,modern,0.5,"Raiden is a Japanese name meaning thunder and lightning, a Japanese thunder name with mythic force and a sharp contemporary gaming-era sound. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Royal,M,2020,404,734,1880,19184,French|English,en|fr,Latin,Royal|Royce|Roy|Royale|Roi|Leroy,royal or kingly,modern,0.3,"Royal is a French and English name meaning royal or kingly, a regal surname and word-name family with polished aspirational style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Royce,M,2020,405,727,1892,31911,French|English,en|fr,Latin,Royce|Royal|Roy|Reece|Rolls|Roydon,son of roy or royal,modern,0.3,"Royce is a French and English name meaning son of roy or royal, a surname-name with regal sound and sleek modern associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Solomon,M,2020,406,726,1880,34321,Hebrew,en|he,Latin|Hebrew,Solomon|Shlomo|Salomon|Salman|Sulayman|Salomone,peace,timeless,0.9,"Solomon is a Hebrew name meaning peace, a biblical king name associated with wisdom, wealth, and sacred architecture. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Trevor,M,2020,407,723,1915,159144,Welsh,en|cy,Latin,Trevor|Trefor|Trev|Trevon|Trevour|Trevyr,large settlement,classic,0.5,"Trevor is a Welsh name meaning large settlement, a Welsh place name with old-fashioned gentility and soft consonants. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Winston,M,2020,408,720,1880,28955,Old English,en,Latin,Winston|Wynstan|Winstan|Wynnstan|Winson|Winstone,joy stone,classic,0.7,"Winston is an Old English name meaning joy stone, an English surname-name elevated by Churchill and wartime leadership. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Emanuel,M,2020,409,719,1880,51772,Hebrew,en|he,Latin|Hebrew,Emanuel|Emmanuel|Manuel|Immanuel|Emanuele|Manolo,god is with us,timeless,0.9,"Emanuel is a Hebrew name meaning god is with us, a messianic biblical name with deep Christian and Jewish resonance. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Finnegan,M,2020,410,716,1995,9701,Irish|Celtic,en|ga,Latin,Finnegan|Finn|Finley|Finnian|Fionn|Finnley,fair or white,classic,0.7,"Finnegan is an Irish and Celtic name meaning fair or white, an Irish heroic name family tied to Fionn mac Cumhaill and bright folklore. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Pedro,M,2020,411,714,1880,90821,Greek,en|el,Latin|Greek,Pedro|Peter|Pierre|Pietro|Petrus|Petros,rock,timeless,0.9,"Pedro is a Greek name meaning rock, an apostolic name central to Christian tradition and papal history. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Luciano,M,2020,412,712,1892,13056,Latin|Italian,en|la|it,Latin,Luciano|Lucian|Lucius|Lucio|Lucien,light,classic,0.7,"Luciano is a Latin and Italian name meaning light, a Roman light name with elegant Italian rhythm and antique polish. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Harvey,M,2020,413,710,1880,123227,Breton|English,en|fr,Latin,Harvey|Herve|Hervé|Harvie|Hervey|Haerviu,battle worthy,classic,0.5,"Harvey is a Breton and English name meaning battle worthy, a Breton and English name with vintage texture and resilient martial meaning. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Franklin,M,2020,414,709,1880,138311,English|Germanic|Latin,en|de|la,Latin,Franklin|Frank|Francesco|Francis|Franz|Franco,free landholder or free man,classic,0.7,"Franklin is an English, Germanic, and Latin name meaning free landholder or free man, an English surname and given name family tied to freedom, statesmanship, and old-fashioned dignity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Noel,M,2020,415,709,1880,62921,French|Latin,en|fr|la,Latin,Noel|Noël|Noelle|Natal|Natalio|Natale,christmas,classic,0.7,"Noel is a French and Latin name meaning christmas, a French and Latin holiday name with Christian seasonality and a gentle festive sound. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Troy,M,2020,416,709,1880,215758,Greek,en|el,Latin|Greek,Troy|Troia|Troilus|Troian|Tristan|Trey,from troy,classic,0.7,"Troy is a Greek name meaning from troy, a compact classical place name evoking the Trojan War, epic legend, and heroic antiquity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Princeton,M,2020,417,708,1950,7565,English|Latin,en|la,Latin,Princeton|Prince|Royal|Royce|King|Reign,royal or first in rank,modern,0.3,"Princeton is an English and Latin name meaning royal or first in rank, a title-name family projecting status, ceremony, and aspirational grandeur. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Johnathan,M,2020,418,705,1881,95410,Hebrew,en|he,Latin|Hebrew,Johnathan|Jonathan|Jon|Jonas|Yohanan|Yonatan,yahweh has given,timeless,0.9,"Johnathan is a Hebrew name meaning yahweh has given, a biblical friendship name that feels generous, literary, and enduring. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Erik,M,2020,419,703,1911,154804,Norse|Germanic,en|no|de,Latin,Erik|Eric|Erick|Eirik|Eiríkr|Erich,eternal ruler,classic,0.7,"Erik is a Norse and Germanic name meaning eternal ruler, a Viking-rooted royal name with clean strength and northern clarity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Fabian,M,2020,420,703,1882,41171,Latin,en|la,Latin,Fabian|Fabio|Fabián|Fabien|Fabiano|Fabius,bean grower,classic,0.6,"Fabian is a Latin name meaning bean grower, a Roman family name and saintly choice with soft international elegance. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Oakley,M,2020,421,703,1884,13742,English,en,Latin,Oakley|Oaklee|Oakleigh|Oaklynn|Oaklyn|Oaklie,oak clearing,modern,0.3,"Oakley is an English name meaning oak clearing, a tree-based place surname with sturdy nature imagery and fashionable endings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Rhys,M,2020,422,702,1929,10800,Dutch|English,en|nl,Latin,Rhys|Rhett|Rhet|Rhette|Rett|Rhettt,advice or counsel,modern,0.4,"Rhys is a Dutch and English name meaning advice or counsel, a surname-name made dashing by literature and Southern style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Porter,M,2020,423,701,1880,18534,English|Old French|Latin,en|fr|la,Latin,Porter|Portier|Porteur|Portor|Porte|Port,gatekeeper or carrier,modern,0.3,"Porter is an English, Old French, and Latin name meaning gatekeeper or carrier, an occupational surname name with practical craft roots and upscale contemporary polish. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Hugo,M,2020,424,699,1880,33572,Germanic|Latin|Spanish,en|de|la|es,Latin,Hugo|Hugh|Hugues|Ugo|Hughie,mind or spirit,classic,0.7,"Hugo is a Germanic, Latin, and Spanish name meaning mind or spirit, a compact pan-European form of Hugh with intellectual force and literary warmth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Frank,M,2020,425,692,1880,917321,Germanic|Latin,en|de|la,Latin,Frank|Francis|Francesco|Francisco|Franco|Franz,free man or frenchman,classic,0.8,"Frank is a Germanic and Latin name meaning free man or frenchman, a saintly and medieval name family associated with freedom and humility. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Damon,M,2020,426,686,1880,65638,Greek,en|el,Latin|Greek,Damon|Damian|Damien|Damiano|Damyan|Damjan,to tame or subdue,classic,0.7,"Damon is a Greek name meaning to tame or subdue, a Greek saint name with a controlled strength and dramatic sound. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kendrick,M,2020,427,686,1912,30658,Scottish|Gaelic,en|gd|ga,Latin,Kendrick|Kenneth|Ken|Kenny|Coinneach|Cináed,handsome or born of fire,classic,0.7,"Kendrick is a Scottish and Gaelic name meaning handsome or born of fire, a Gaelic royal name with gentle dignity and old Scottish depth. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Mathias,M,2020,428,685,1880,11019,Hebrew|Spanish|Italian,en|he|es|it,Latin|Hebrew,Mathias|Mateo|Matteo|Matthew|Matias|Matthias,gift of god,timeless,0.8,"Mathias is a Hebrew, Spanish, and Italian name meaning gift of god, a warm cross-cultural Matthew form with apostolic roots and a melodic Romance sound. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Milan,M,2020,429,683,1885,19652,Slavic|Hawaiian|Italian,en|ru|it,Latin|Cyrillic,Milan|Milani|Milana|Melanie|Milena|Miliani,gracious or gentle caress,modern,0.3,"Milan is a Slavic, Hawaiian, and Italian name meaning gracious or gentle caress, a multicultural name with soft luxury sound and affectionate meanings. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Peyton,M,2020,430,681,1884,127644,English,en,Latin,Peyton|Payton|Paiton|Paighton|Peyten|Peytin,pæga’s estate or fighting-man’s estate,modern,0.3,"Peyton is an English name meaning pæga’s estate or fighting-man’s estate, an English place-surname name with preppy unisex style and a clean contemporary rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Wilder,M,2020,431,681,1914,4400,English,en,Latin,Wilder|Wylder|Wilde|Wild|Wildey|Wildern,untamed or wild,modern,0.3,"Wilder is an English name meaning untamed or wild, a nature-surname name suggesting freedom, open spaces, and literary-adventurous energy. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Callan,M,2020,432,678,1957,6193,Irish|Gaelic,en|ga,Latin,Callan|Callen|Caolan|Callum|Cailan|Calan,battle or rock,modern,0.4,"Callan is an Irish and Gaelic name meaning battle or rock, a Gaelic surname and given name with a strong consonant frame and gentle Celtic resonance. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Gregory,M,2020,433,678,1880,711932,Greek,en|el,Latin|Greek,Gregory|Gregor|Grigory|Gregorio|Grzegorz|Greg,watchful,classic,0.8,"Gregory is a Greek name meaning watchful, a papal and saintly name with scholarly vigilance and old-world strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Seth,M,2020,434,678,1880,163387,Hebrew|Egyptian,en|he,Latin|Hebrew,Seth|Set|Sheth|Seti|Sethi|Sethos,appointed,timeless,0.8,"Seth is a Hebrew and Egyptian name meaning appointed, a Genesis name with spare strength and ancient Near Eastern echoes. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Matthias,M,2020,435,676,1880,10149,Hebrew|Spanish|Italian,en|he|es|it,Latin|Hebrew,Matthias|Mateo|Matteo|Matthew|Matias|Mathias,gift of god,timeless,0.8,"Matthias is a Hebrew, Spanish, and Italian name meaning gift of god, a warm cross-cultural Matthew form with apostolic roots and a melodic Romance sound. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Briggs,M,2020,436,674,1927,4756,English,en,Latin,Briggs|Bridge|Bridges|Brig|Brigg|Brigges,dweller by the bridge,modern,0.3,"Briggs is an English name meaning dweller by the bridge, a compact surname name with sturdy infrastructure imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Ibrahim,M,2020,437,672,1954,13831,Hebrew,en|he,Latin|Hebrew,Ibrahim|Abraham|Abram|Avraham|Abraão|Abramo,father of many,timeless,0.9,"Ibrahim is a Hebrew name meaning father of many, a patriarchal name central to Jewish, Christian, and Muslim history. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Roberto,M,2020,438,670,1897,110631,Germanic|Italian|Spanish,en|de|it|es,Latin,Roberto|Robert|Rupert|Robin|Ruprecht,bright fame,classic,0.8,"Roberto is a Germanic, Italian, and Spanish name meaning bright fame, a royal Germanic name with international forms and enduring dignity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Conner,M,2020,439,669,1915,55206,Irish|Celtic,en|ga,Latin,Conner|Connor|Conor|Conchobhar|Conchúr|Konnor,lover of hounds,classic,0.6,"Conner is an Irish and Celtic name meaning lover of hounds, an Irish heroic name with mythic kingship and loyal animal imagery. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Quinn,M,2020,440,669,1915,71487,Irish|Latin,en|ga|la,Latin,Quinn|Quin|Quincy|Quinlan|Quentin|Cuinn,chief or fifth,modern,0.4,"Quinn is an Irish and Latin name meaning chief or fifth, an Irish surname-name with crisp unisex charm and scholarly associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kashton,M,2020,441,668,2004,3692,English,en,Latin,Kashton|Kason|Kaison|Kayson|Kyson|Kaysen,modern surname-style coinage,modern,0.1,"Kashton is an English name with modern surname-style coinage, a recent invented or surname-style name shaped by fashionable K sounds. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Sage,M,2020,442,667,1921,32868,Latin|English,en|la,Latin,Sage|Saige|Salvia|Sagan|Saj|Sagey,wise or healing herb,modern,0.4,"Sage is a Latin and English name meaning wise or healing herb, a nature and virtue name combining herbal calm with wisdom imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Santino,M,2020,443,667,1913,9590,Italian|Latin,en|it|la,Latin,Santino|Santo|Santos|Santina|Santini|Sanctus,little saint,classic,0.5,"Santino is an Italian and Latin name meaning little saint, an Italian diminutive with devotional warmth, musical rhythm, and saintly associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kolton,M,2020,444,666,1982,14362,English,en,Latin,Kolton|Colton|Colten|Koltin|Colt|Kolten,coal town or colt settlement,modern,0.3,"Kolton is an English name meaning coal town or colt settlement, a surname-place name with rugged Western imagery and a fashionable -ton ending. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Alijah,M,2020,445,663,1987,12035,Hebrew,en|he,Latin|Hebrew,Alijah|Elijah|Eliyah|Eliyahu|Elias|Aliah,my god is yahweh,modern,0.7,"Alijah is a Hebrew name meaning my god is yahweh, a modern spelling of Elijah that keeps prophetic biblical force while sounding newly streamlined. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Dominick,M,2020,446,663,1881,64710,Latin,en|la,Latin,Dominick|Dominic|Domingo|Domenico|Dominique|Dom,of the lord,classic,0.8,"Dominick is a Latin name meaning of the lord, a Christian Latin name with monastic strength and elegant Romance forms. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Zyaire,M,2020,447,661,1994,4444,Kongo|Arabic,en|kg|ar,Latin|Arabic,Zyaire|Zaire|Zahir|Zairee|Zairey|Zaïre,river name or shining,modern,0.2,"Zyaire is a Kongo and Arabic name meaning river name or shining, a modern place-inspired name with Kongo river imagery and Arabic-like radiance. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Apollo,M,2020,448,659,1965,5174,Greek,en|el,Latin|Greek,Apollo|Apolo|Apollon|Apollos|Apolinar|Apollonius,destroyer or strength,timeless,0.8,"Apollo is a Greek name meaning destroyer or strength, a Greek god name associated with music, prophecy, medicine, and the sun. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Kylo,M,2020,449,657,1979,1629,Modern English,en,Latin,Kylo|Kyler|Kylan|Kyle|Kairo,unclear modern coinage,modern,0.1,"Kylo is a Modern English name with unclear modern coinage, a recent pop-cultural style name defined more by sound than settled etymology. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Reed,M,2020,450,656,1881,33108,Scottish|English,en|gd,Latin,Reed|Reid|Reade|Read|Rhett|Reede,red-haired or reed,classic,0.4,"Reed is a Scottish and English name meaning red-haired or reed, a compact surname name with color and nature associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Philip,M,2020,451,655,1880,342093,Greek,en|el,Latin|Greek,Philip|Felipe|Philippe|Filip|Filippo|Philipp,lover of horses,classic,0.8,"Philip is a Greek name meaning lover of horses, a royal and apostolic name with equestrian Greek roots. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kian,M,2020,452,653,1970,9891,Irish|Persian,en|ga|fa,Latin,Kian|Cian|Kean|Kyan|Keon|Kiyan,ancient or king,classic,0.5,"Kian is an Irish and Persian name meaning ancient or king, a short multicultural name with Irish heroism and Persian nobility. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Shawn,M,2020,453,648,1931,337127,Hebrew|Irish|English,en|he|ga,Latin|Hebrew,Shawn|Sean|Shaun|Seán|John|Juan,god is gracious,classic,0.6,"Shawn is a Hebrew, Irish, and English name meaning god is gracious, an Irish-English form of John with biblical roots and approachable twentieth-century familiarity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kaison,M,2020,454,645,1989,4198,English,en,Latin,Kaison|Kason|Kayson|Kashton|Kyson|Kaysen,modern surname-style coinage,modern,0.1,"Kaison is an English name with modern surname-style coinage, a recent invented or surname-style name shaped by fashionable K sounds. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Leonidas,M,2020,455,644,1880,6994,Greek|Latin,en|el|la,Latin|Greek,Leonidas|Leo|Leon|Leonardo|Leonel|Lionel,lion,timeless,0.8,"Leonidas is a Greek and Latin name meaning lion, a leonine name family that ranges from saints and popes to Renaissance genius. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Ayaan,M,2020,456,643,1995,6131,Arabic|Sanskrit,en|ar|sa,Latin|Arabic|Devanagari,Ayaan|Ayan|Ayaansh|Ayhan,gift of god or path,modern,0.4,"Ayaan is an Arabic and Sanskrit name meaning gift of god or path, a multicultural name with spiritual and South Asian resonance. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Lucca,M,2020,457,643,1993,5337,Latin|Italian,en|la|it,Latin,Lucca|Luca|Lucas|Luke|Luciano|Luc,from lucania or lucca,modern,0.4,"Lucca is a Latin and Italian name meaning from lucania or lucca, a doubled-consonant Romance form linked to Luca and Lucas, warm, bright, and international. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Memphis,M,2020,458,643,1915,8740,Egyptian|Greek,en|el,Latin|Greek,Memphis|Memfis|Menfe|Mennefer|Memphian,enduring and beautiful place name,modern,0.4,"Memphis is an Egyptian and Greek name with enduring and beautiful place name, an ancient Egyptian place name with musical pop-cultural associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Ford,M,2020,459,642,1880,7948,English,en,Latin,Ford|Forde|Foard|Fjord|Fordham|Forrest,river crossing,classic,0.4,"Ford is an English name meaning river crossing, a compact surname-name with travel, water, and sturdy simplicity. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Baylor,M,2020,460,639,1918,6824,English,en,Latin,Baylor|Bailey|Bailor|Bailie|Bailiff|Bayliss,bailiff or official,modern,0.3,"Baylor is an English name meaning bailiff or official, a surname-name with institutional polish and collegiate associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kyson,M,2020,461,636,1985,6588,English,en,Latin,Kyson|Kason|Kaison|Kayson|Kashton|Kaysen,modern surname-style coinage,modern,0.1,"Kyson is an English name with modern surname-style coinage, a recent invented or surname-style name shaped by fashionable K sounds. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Uriel,M,2020,462,635,1913,18124,Hebrew,en|he,Latin|Hebrew,Uriel|Uriah|Uri|Oriel|Auriel,god is my light,timeless,0.8,"Uriel is a Hebrew name meaning god is my light, an angelic Hebrew name with luminous theological meaning. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Allen,M,2020,463,633,1880,270955,Celtic|Breton,en|ga|fr,Latin,Allen|Alan|Alain|Ailean|Ailín|Alun,handsome or little rock,classic,0.6,"Allen is a Celtic and Breton name meaning handsome or little rock, a medieval Celtic name with courtly simplicity and broad European spread. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
